-502370538183,1966
-502833982092,4081
-503408284551,940
-504565012762,5439
-5052136099,712
-505390904819,9754
-506449776734,13907
-506868083297,1201
-506990209660,11239
-508634734604,9595
-508992067,1888
-509821901666,6299
-509822868979,9713
-510468505334,15969
-511547021629,565
-511718917344,3307
-514295912257,11931
-514423492189,5053
-51465973555,822
-515245090939,7198
-521851449427,3852
-522752979111,3998
-52368766919,7412
-524483585498,8597
-525518453615,3202
-525643747396,10517
-52662389639,1402
-527732143141,2437
-528831081556,12011
-533380408425,4187
-533482119921,3247
-534680008987,1890
-534852445637,4415
-534921632115,4294
-535201047249,14866
-535566293456,4227
-535693016333,234
-535971338120,7783
-539174583941,8284
-540034021891,9993
-543144087713,173
-547178862224,14091
-549369325467,4462
-549753518116,3495
-55003915030,1019
-553307589647,3854
-5535082255,44
-554603334027,434
-554798939692,11465
-558195824402,6987
-558836981411,11394
-560740415165,43
-561372836476,10897
-562163961337,10565
-564808364146,569
-568154634051,12344
-570125040400,8027
-570473269259,15534
-570656465239,5589
-570668679349,867
-571995868529,5982
-572039474133,11167
-572098281767,2241
-57490961719,14768
-57633992844,937
-576642064994,1095
-578239237869,3316
-578344414177,623
-579420764462,4839
-58024467761,18
-580647967489,7529
-581689271873,2577
-581893317209,693
-583646072759,2908
-585566073709,2645
-58599883396,4651
-586345026616,12835
-586829918224,10005
-588841461566,13557
-58955847808,1789
-590118804875,8532
-590740828126,11289
-59128309963,111
-59164416558,8239
-591944640233,8861
-593168765333,42
-59354931019,15408
-596477887014,12793
-598156092509,206
-598192434604,13245
-598934049468,5855
-59951900969,1328
-60011997508,4969
-602480429097,6032
-603732480157,6489
-603750513337,626
-603924152057,9890
-60415097906,3215
-604424983175,4452
-604470429770,3929
-605040090849,830
-605066933690,1
-605243907244,1357
-605282167084,9575
-607173383895,3284
-608912928114,1163
-608935009419,5405
-609230721769,2931
-60966342275,1209
-609736361975,10344
-609949590361,5302
-611175597906,3833
-611384604257,370
-613139911113,15766
-614450888311,2815
-616214736428,13453
-616385755228,1791
-616863847077,7114
-616928394923,8334
-617566233359,1932
-619064332933,2278
-619320557144,447
-619641502716,9151
-620749190087,3167
-622649554628,5153
-625111401643,8472
-62575312109,2538
-628891508987,9678
-629264403643,2228
-629413389609,3275
-630600274984,6557
-631179963437,1520
-631664732772,3323
-632838223837,1699
-633265603319,4229
-63377361559,12264
-633795065341,2401
-633923901497,14069
-634217008918,6089
-63717832097,231
-637448121947,844
-637606562615,8574
-637994610403,15944
-639078024006,3661
-63948567203,4020
-641837314237,7193
-645686586205,8208
-64628908896,83
-646726235295,3146
-647604120166,5883
-647667330575,4191
-649611879647,11374
-650445378275,6403
-652970790386,15983
-654605284099,2981
-655483164453,13828
-656909148485,9901
-659490149381,626
-661001162399,6375
